trip_id,species,genus,species_epithet,scientific_name,group,country,region,dive_site,site_type,sighting_date_raw,n_indiv,sighting_date,year,month,ym,eco_group,note
https://www.thesmilingseahorse.com/blog/north-to-south-andaman-sea-liveaboard-trip-report-february-9-16-2025,mobula ray,Mobula,spp,Mobula spp,ray,Thailand,Koh Lipe,8 Mile Rock,site,2025-03-16,1,2025-03-16,2025,3,2025-03-01,Mobulids,group-level
https://www.thesmilingseahorse.com/blog/north-to-south-andaman-sea-liveaboard-trip-report-february-9-16-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Koh Chi,site,2025-03-16,3,2025-03-16,2025,3,2025-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/north-to-south-andaman-sea-liveaboard-trip-report-february-9-16-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Koh Chi,site,02/10/2025,3,2025-02-10,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/north-to-south-andaman-sea-liveaboard-trip-report-february-9-16-2025,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Phuket,Koh Bida Nok,site,02/15/2025,7,2025-02-15,2025,2,2025-02-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/north-to-south-andaman-sea-liveaboard-trip-report-february-9-16-2025,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Phuket,Shark Point,site,02/15/2025,1,2025-02-15,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/november-13th-2016,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Burma Banks,Burma Banks,region,2016-11-13,4,2016-11-13,2016,11,2016-11-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/our-28-30-november-thailand-cruise,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Koh Tachai,site,2025-11-30,1,2025-11-30,2025,11,2025-11-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/our-first-exploration-trip-in-the-north-of-the-archipelago,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Tower Rock,site,2016-03-16,1,2016-03-16,2016,3,2016-03-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/our-first-exploration-trip-in-the-north-of-the-archipelago,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Tower Rock,site,2016-03-16,1,2016-03-16,2016,3,2016-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/our-first-exploration-trip-in-the-north-of-the-archipelago,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Myanmar,Mergui,Tower Rock,site,2016-03-16,3,2016-03-16,2016,3,2016-03-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/our-first-exploration-trip-in-the-north-of-the-archipelago,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Mergui,Tower Rock,site,2016-03-16,3,2016-03-16,2016,3,2016-03-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/our-great-christmas-trip,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Burma Banks,region,2017-12-27,3,2017-12-27,2017,12,2017-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/our-new-padi-graduate,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Surin,Richelieu Rock,site,2012-04-20,1,2012-04-20,2012,4,2012-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/our-scooting-trip-to-koh-lipe,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Koh Lipe,8 Mile Rock,site,2021-07-09,3,2021-07-09,2021,7,2021-07-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/our-scooting-trip-to-koh-lipe,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Koh Lipe,8 Mile Rock,site,2021-07-09,3,2021-07-09,2021,7,2021-07-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/over-30-guitarfishes-whale-shark-and-giant-frogfish-in-9-days-around-burma-wow,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Black Rock,site,02/15/2020,3,2020-02-15,2020,2,2020-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/over-30-guitarfishes-whale-shark-and-giant-frogfish-in-9-days-around-burma-wow,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,02/15/2020,10,2020-02-15,2020,2,2020-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/over-30-guitarfishes-whale-shark-and-giant-frogfish-in-9-days-around-burma-wow,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Dendro's Pinnacle,site,02/15/2020,1,2020-02-15,2020,2,2020-02-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/over-30-guitarfishes-whale-shark-and-giant-frogfish-in-9-days-around-burma-wow,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Burma Banks,region,02/15/2020,3,2020-02-15,2020,2,2020-02-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/over-30-guitarfishes-whale-shark-and-giant-frogfish-in-9-days-around-burma-wow,grey-spotted guitarfish,acroteriovatus,spp,Acroteriobatus spp,ray,Myanmar,Mergui,Black Rock,site,02/15/2020,30,2020-02-15,2020,2,2020-02-01,Wedgefish_guitarfish,group-level
https://www.thesmilingseahorse.com/blog/over-the-top,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,11/29/2017,1,2017-11-29,2017,11,2017-11-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/over-the-top,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,11/29/2017,2,2017-11-29,2017,11,2017-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/over-the-top,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Mergui,Mergui Archipelago,region,11/29/2017,3,2017-11-29,2017,11,2017-11-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/pre-songkran-similan-surin-expedition,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,04/13/2021,3,2021-04-13,2021,4,2021-04-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/pre-songkran-similan-surin-expedition,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Surin Islands,region,04/15/2021,2,2021-04-15,2021,4,2021-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/pre-songkran-similan-surin-expedition,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Surin Islands,region,04/10/2021,NA,2021-04-10,2021,4,2021-04-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/pre-songkran-similan-surin-expedition,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,04/10/2021,1,2021-04-10,2021,4,2021-04-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/pre-songkran-similan-surin-expedition,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Surin Islands,region,04/09/2021,1,2021-04-09,2021,4,2021-04-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/relaxing-trip-in-myanmar,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,North Twin,site,02/06/2012,1,2012-02-06,2012,2,2012-02-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/relaxing-trip-in-myanmar,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,North Twin,site,02/06/2012,1,2012-02-06,2012,2,2012-02-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/relaxing-trip-in-myanmar,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,North Twin,site,02/06/2012,2,2012-02-06,2012,2,2012-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/relaxing-trip-in-myanmar,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Myanmar,Mergui,North Twin,site,02/06/2012,1,2012-02-06,2012,2,2012-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/reviews-of-the-last-trip,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Andaman (unspecified),Andaman Sea,region,04/20/2018,3,2018-04-20,2018,4,2018-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/reviews-of-the-last-trip,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Surin,Richelieu Rock,site,04/20/2018,1,2018-04-20,2018,4,2018-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/reviews-of-the-last-trip,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Andaman (unspecified),Andaman Sea,region,04/20/2018,1,2018-04-20,2018,4,2018-04-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/sairee-cottage-pirates-sailing-on-the-mergui-seas,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,04/14/2018,3,2018-04-14,2018,4,2018-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/sairee-cottage-pirates-sailing-on-the-mergui-seas,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,04/14/2018,5,2018-04-14,2018,4,2018-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/sairee-cottage-pirates-sailing-on-the-mergui-seas,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Mergui,Mergui Archipelago,region,04/14/2018,6,2018-04-14,2018,4,2018-04-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/season-start,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,11/04/2014,1,2014-11-04,2014,11,2014-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/second-part-of-the-adventure,mobula ray,Mobula,spp,Mobula spp,ray,Myanmar,Mergui,Mergui Archipelago,region,05/07/2016,3,2016-05-07,2016,5,2016-05-01,Mobulids,group-level
https://www.thesmilingseahorse.com/blog/second-part-of-the-adventure,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,05/07/2016,5,2016-05-07,2016,5,2016-05-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-fiesta,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Burma Banks,region,03/24/2019,10,2019-03-24,2019,3,2019-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-fiesta,porcupine ray,Urogymnus,asperrimus,Urogymnus asperrimus,ray,Myanmar,Burma Banks,Burma Banks,region,03/24/2019,1,2019-03-24,2019,3,2019-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-fiesta,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,03/24/2019,12,2019-03-24,2019,3,2019-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-fiesta,tiger shark,Galeocerdo,cuvier,Galeocerdo cuvier,shark,Myanmar,Burma Banks,Burma Banks,region,03/24/2019,1,2019-03-24,2019,3,2019-03-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Similan,Koh Bon,site,04/19/2018,1,2018-04-19,2018,4,2018-04-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Surin Islands,region,04/19/2018,10,2018-04-19,2018,4,2018-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Similan,Koh Bon,site,04/19/2018,1,2018-04-19,2018,4,2018-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Similan,Koh Bon,site,04/19/2018,1,2018-04-19,2018,4,2018-04-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Koh Bon,site,04/19/2018,1,2018-04-19,2018,4,2018-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/shark-madness-for-our-last-thailand-trip,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Surin,Richelieu Rock,site,04/19/2018,1,2018-04-19,2018,4,2018-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/shark-meeting,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,04/15/2019,2,2019-04-15,2019,4,2019-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/shark-meeting,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,04/15/2019,5,2019-04-15,2019,4,2019-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/should-watch-manta-festival-in-myanmar,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,10/23/2015,20,2015-10-23,2015,10,2015-10-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/south-and-north-andaman-liveaboard-13th-of-january,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Similan,Koh Bon,site,01/15/2022,1,2022-01-15,2022,1,2022-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/south-and-north-andaman-liveaboard-13th-of-january,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Similan,Koh Bon,site,01/15/2022,1,2022-01-15,2022,1,2022-01-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/south-and-north-andaman-liveaboard-13th-of-january,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Similan,Koh Bon,site,01/15/2022,3,2022-01-15,2022,1,2022-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/surin-island-national-park-best-in-thailand,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Surin Islands,region,11/25/2012,1,2012-11-25,2012,11,2012-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Koh Bon,site,02/25/2021,1,2021-02-25,2021,2,2021-02-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Similan,Kitten City,site,02/25/2021,1,2021-02-25,2021,2,2021-02-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Kitten City,site,02/25/2021,3,2021-02-25,2021,2,2021-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Similan,Kitten City,site,02/25/2021,3,2021-02-25,2021,2,2021-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,bull shark,Carcharhinus,leucas,Carcharhinus leucas,shark,Thailand,Similan,Koh Bon,site,02/15/2021,1,2021-02-15,2021,2,2021-02-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/surin-koh-bon-tachai-and-richelieu-on-the-12th-of-feb-2021,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Similan,Koh Bon,site,02/15/2021,1,2021-02-15,2021,2,2021-02-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/thailand-at-its-best,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Surin,Surin Islands,region,03/08/2019,3,2019-03-08,2019,3,2019-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/thailand-at-its-best,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Surin,Richelieu Rock,site,03/08/2019,2,2019-03-08,2019,3,2019-03-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/thailand-here-we-go-again,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Koh Tachai,site,12/04/2016,5,2016-12-04,2016,12,2016-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/thailand-here-we-go-again,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Similan,Koh Tachai,site,12/04/2016,3,2016-12-04,2016,12,2016-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/thailand-liveaboard-adventure-diving-richelieu-rock-exploring-the-north-andaman-sea-from-6th-to-10th-of-november-2024,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Similan,Koh Tachai,site,11/08/2024,1,2024-11-08,2024,11,2024-11-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/the-9th-to-13th-march-thailand-cruise-a-special-uw-photographers,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Richelieu Rock,site,03/10/2021,1,2021-03-10,2021,3,2021-03-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/the-9th-to-13th-march-thailand-cruise-a-special-uw-photographers,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Similan,Koh Bon,site,03/11/2021,1,2021-03-11,2021,3,2021-03-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/the-9th-to-13th-march-thailand-cruise-a-special-uw-photographers,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Koh Bon,site,03/11/2021,1,2021-03-11,2021,3,2021-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-9th-to-13th-march-thailand-cruise-a-special-uw-photographers,brown banded bamboo shark,Chiloscyllium,punctatum,Chiloscyllium punctatum,shark,Thailand,Surin,Richelieu Rock,site,03/10/2021,NA,2021-03-10,2021,3,2021-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-beauty-lies-in-the-tiny,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,01/2/2015,1,2015-01-02,2015,1,2015-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/the-beauty-lies-in-the-tiny,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,01/2/2015,1,2015-01-02,2015,1,2015-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-beauty-lies-in-the-tiny,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,01/2/2015,1,2015-01-02,2015,1,2015-01-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/the-bigoudaines-trip,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Koh Bon,site,05/07/2016,1,2016-05-07,2016,5,2016-05-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-bigoudaines-trip,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Similan,Koh Bon,site,05/07/2016,1,2016-05-07,2016,5,2016-05-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/the-last-but-not-the-worst-trip-of-the-season,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,North Twin,site,03/31/2020,3,2020-03-31,2020,3,2020-03-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/the-last-but-not-the-worst-trip-of-the-season,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Similan,Eagle Rock,site,03/31/2020,3,2020-03-31,2020,3,2020-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-last-but-not-the-worst-trip-of-the-season,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Shark Cave,site,03/31/2020,3,2020-03-31,2020,3,2020-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-last-but-not-the-worst-trip-of-the-season,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Burma Banks,region,03/31/2020,5,2020-03-31,2020,3,2020-03-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/the-last-but-not-the-worst-trip-of-the-season,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,03/31/2020,20,2020-03-31,2020,3,2020-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-smiling-seahorse-becomes-famous,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,01/20/2020,15,2020-01-20,2020,1,2020-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-smiling-seahorse-becomes-famous,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Myanmar,Mergui,Mergui Archipelago,region,01/20/2020,10,2020-01-20,2020,1,2020-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/the-south-of-the-archipelago-and-its-surprises,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,03/24/2016,1,2016-03-24,2016,3,2016-03-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-10th-december-2024-4-days-trough-the-north-andaman-wonders,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Ao Pakkard,site,12/11/2024,1,2024-12-11,2024,12,2024-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-10th-december-2024-4-days-trough-the-north-andaman-wonders,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Similan,Koh Bon,site,12/11/2024,3,2024-12-11,2024,12,2024-12-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-10th-december-2024-4-days-trough-the-north-andaman-wonders,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Ao Pakkard,site,12/11/2024,1,2024-12-11,2024,12,2024-12-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-13th-to-18th-april-2024-dive-into-adventure-exploring-the-andaman-sea,white-spotted wedgefish,Rhynchobatus,australiae,Rhynchobatus australiae,ray,Thailand,Similan,Similan Islands,region,2024-04-13,1,2024-04-13,2024,4,2024-04-01,Wedgefish_guitarfish,NA
https://www.thesmilingseahorse.com/blog/trip-report-13th-to-18th-april-2024-dive-into-adventure-exploring-the-andaman-sea,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Similan,Similan Islands,region,2024-04-13,3,2024-04-13,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-december-2024-6-days-in-surin-and-similan-national-parks,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Three Trees,site,01/09/2025,2,2025-01-09,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-december-2024-6-days-in-surin-and-similan-national-parks,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Similan,Christmas Point,site,1217/2024,1,2024-12-17,2024,12,2024-12-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Richelieu Rock,site,01/15/2025,2,2025-01-15,2025,1,2025-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Richelieu Rock,site,01/15/2025,5,2025-01-15,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Surin,Richelieu Rock,site,01/15/2025,2,2025-01-15,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Elephant Head Rock,site,01/15/2025,1,2025-01-15,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Richelieu Rock,site,2025-01-15,2,2025-01-15,2025,1,2025-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-15th-to-21st-january-2025,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,2025-01-15,1,2025-01-15,2025,1,2025-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,reef manta,Mobula,alfredii,Mobula alfredii,ray,Myanmar,Mergui,Seafan Forest,site,2024-12-22,1,2024-12-22,2024,12,2024-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Eagle's Nest,site,2024-12-22,1,2024-12-22,2024,12,2024-12-01,Mobulids,NA
